Unit ID,Tag
2073219,CAFS Pumper 476 - Urunga
2073220,Hazmat 316 - Goonellabah
2073221,T 502 Siera - Wingham
2073222,STT38
2073223,Pumper 372 - Maclean
2073224,Pumper 288 - Evans Head
2073225,Tanker 507 - Woolgoolga
2073226,Tanker 492 - Wauchope
2073227,Pumper 461 - Thirroul
2073228,Pumper 350 - Kyogle
2073229,Rescue Pumper 492 - Wauchope
2073230,CAFS Pumper 253 - Casino
2073231,Pumper 240 - Brunswick Heads
2073232,Tanker 397 - Nambucca Heads
2073233,Pumper 267 - Coraki
2073235,Pumper 253 - Casino
2073236,Pumper 316 - Goonellabah
2073237,Pumper 243 - Byron Bay
2073238,Tanker 507 - Woolgoolga
2073239,LSV 093 - Narellan
2073240,L 011 - Woollahra
2073241,Hazmat 468 - Tweed Heads
2073242,Tanker 255 - Charlestown
2073245,Tanker 483 - Wallerawang
2073246,Tanker 383 - Morisset
2073247,Pumper 470 - Toukley
2073250,Pumper 495 - Wentwoth Falls
2073251,Pumper 070 - Maroubra
2073252,Pumper 359 - Lawson
2073253,HP 095 - Oran Park
2073254,Pumper 474 - Unanderra
2073255,Pumper 487 - Warialda
2073256,Rescue Pumper 445 Bravo - Springwood
2073257,Pumper 018 - Glebe
2073258,Rescue Pumper 402 - Salamander Bay
2073259,HP 228 - Berkeley Vale
2073260,Pumper 229 - Boggabri
2073261,CAFS Pumper 455 - Rutherford
2073264,Rescue Pumper 491 - Warren
2073265,Pumper 270 - Cowra
2073266,LP 001 - City Of Sydney
2073267,Aerial Pumper 097 - Huntingwood
2073268,Pumper 456 - Temora
2073269,292 - Doyalson
2073271,STT03
2073274,Pumper 218 - Batlow
2073275,LT 237 - Branxton
2073276,Pumper 470 - Toukley
2073278,Rescue Pumper 266 - Cootamundra
2073279,Pumper 512 - Yenda
2073280,Pumper 417 - Parkes
2073281,Pumper 016 - Concord
2073282,Tanker 300 - Gilgandra
2073283,CAFS Tanker 082 - Richmond
2073284,CAFS Pumper 048 - Mortdale
2073285,C 477 - Ulladulla
2073287,Pumper 038 - Pyrmont
2073288,Pumper 215 - Barraba
2073289,Pumper 053 - Neutral Bay
2073290,Pumper 331 - Inverell
2073291,Pumper 096 - Schofields
2073292,Rescue Pumper 078 - Ropes Crossing
2073293,Pumper 205 Bravo - Armidale
2073294,ZC - Inner West
2073295,Pumper 205 Alpha - Armidale
2073296,TR 063 - Blacktown
2073297,HP 305 - Goulburn
2073298,Pumper 448 Alpha - South Tamworth
2073299,Pumper 280 Bravo - Dubbo
2073300,Tanker 485 - Wangi Wangi
2073302,Rescue Pumper 380 - Molong
2073303,RV 312 - Gulgong
2073304,Hazmat 095 - Oran Park
2073305,Pumper 482 - Walget
2073306,Rescue Pumper 059 - Eastwood
2073309,Pumper 027 - Parramatta
2073310,CAFS Pumper 056 - Matraville
2073311,Rescue Tanker 419 - Peak Hill
2073312,ZC - Central West
2073313,Pumper 264 - Coonabarabran
2073314,Pumper 498 - Holmesville
2073315,RC 381 - Moree
2073316,Rescue Tanker 494 - Wentworth
2073320,LSV 357 - Lambton
2073321,Pumper 401 - Narromine
2073323,Rescue Tanker 465 - Trangie
2073324,DC - Lower Hunter 2
2073326,Rescue Pumper 499 - West Wyalong
2073327,STT25
2073328,Tanker 251 - Cardiff
2073330,Rescue Tanker 394 - Mulwala
2073331,Pumper 484 - Wallsend
2073332,STT 087 - Rosemeadow
2073333,RV 448 - South Tamworth
2073334,HS 488 - Shellharbour
2073335,DC - GR
2073336,CMHCT
2073337,Hazmat Tanker 238 - Broken Hill
2073339,STT43
2073341,CAFS Pumper 031 - Busby
2073344,Pumper 506 - Wee Waa
2073345,RV 377 - Minmi
2073346,Pumper 458 - Teralba
2073347,Pumper 301 - Glenbrook
2073349,Pumper 349 - Kurri Kurri
2073350,LP 260 - Lambton
2073353,DC Rivers 2
2073355,DC - City
2073359,Pumper 244 - Brewarrina
2073364,GRE SPARE
2073366,Pumper 377 - Minmi
2073367,Pumper 252 - Carrington
2073368,Pumper 245 - Budgewoi
2073369,Pumper 357 Charlie - Lambton
2073370,Pumper 242 - Bundanoon
2073371,Rescue Pumper 513 - Young
2073372,LSV 001 - City Of Sydney
2073373,Hazmat Tanker 378 - Mittagong
2073374,Rescue Pumper 358 - Laurieton
2073379,Pumper 087 - Rosemeadow
2073382,LP 503 - Wollongong
2073384,Pumper 391 - Murwillumbah
2073385,Hazmat Tanker 259 - Condobolin
2073386,Tanker 513 - Young
2073394,STT23
2073399,LSV 357 - Lambton
2073400,C 266 - Cootamundra
2073401,Pumper 293 - Finley
2073403,Hazmat 228 - Berkeley Vale
2073406,RV 272 - Culcairn
2073407,Pumper 466 - Tumbarumba
2073409,ACMW
2073411,Tanker 081 - Windsor
2073413,Hazmat 363 - Lithgow
2073414,Hazmat 216 - Bathurst
2073415,Tanker 456
2073416,Pumper 224 - Berry
2073419,Rescue Pumper 389 - Harden
2073420,Pumper 459 - Terrigal
2073421,STT 042
2073422,Pumper 261 - Coolah
2073424,Pumper 450 - Saratoga
2073428,C 360 - Leeton
2073429,Tanker 301 - Glenbrook
2073430,Tanker 081 - Windsor
2073432,LSV 434 - Hamlyn Terrace
2073434,Rescue 059 - Eastwood
2073438,Tanker 513 - Young
2073439,Pumper 308 - Grenfell
2073443,HP 077 - St. Marys
2073445,CAFS Tanker 090 - Menai
2073446,CAFS Tanker 211 - Ballina
2073448,Pumper 357 Bravo - Lambton
2073449,Pumper 411 - Oberon
2073451,CAFS Pumper 040 - Willoughby
2073452,Rescue Pumper 036 - Crows Nest
2073453,Pumper 493 - Wellington
2073454,CAFS Pumper 306 - Grafton
2073456,Rescue Pumper 357 - Lambton
2073458,BT 092 - St Andrews
2073459,Pumper 373 - East Maitland
2073460,Pumper 090 - Menai
2073461,Aerial Pumper 047 - Revesby
2073463,Pumper 294 - Forbes
2073464,Pumper 314 - Gunnedah
2073465,Tanker 305 - Goulburn
2073466,Pumper 043 - Seven Hills
2073468,BW 256 - Cobar
2073469,Pumper 300 - Gilgandra
2073470,CAFS Tanker 349 - Kurri Kurri
2073472,Rescue Pumper 068 - Narrabeen
2073473,CAFS Pumper 454 - Tarro
2073474,Pumper 006 - Mona Vale
2073475,Pumper 006 - Mona Vale
2073476,TS 388 - Mullumbimby
2073477,Pumper 028 - Marrickville
2073478,Pumper 034 - Riverwood
2073479,DC - Inner West
2073481,Pumper 055 - Guildford
2073482,Pumper 043 - Seven Hills
2073483,Rescue Pumper 304 - Gosford
2073484,Rescue Pumper 001 - City Of Sydney
2073487,TLFOT
2073488,Pumper 465 - Trangie
2073490,Rescue Pumper 406 - Nyngan
2073491,Rescue Pumper 428 - Queanbeyan
2073493,Pumper 357 Bravo - Lambton
2073495,Pumper 256 - Cobar
2073497,Hazmat Tanker 306 - Grafton
2073498,Pumper 418 - Paxton
2073499,Rescue Pumper 304 - Gosford
2073501,Z Flood Crew 2
2073502,Pumper 344 - Kearsley
2073503,Hazmat 260 - Newcatle
2073504,Tanker 202 - Abermain
2073505,STT35
2073509,CAFS Aerial Pumper 092 - St Andrews
2073513,Pumper 220 - Bellbird
2073514,STP48
2073516,TR 357 - Lambton
2073517,Rescue Pumper 421 - Picton
2073518,Rescue Pumper 068 - Morisset
2073519,Pumper 429 - Quirindi
2073521,Tanker 346 - Kiama
2073522,Pumper 223 - Berrigan
2073523,RC 426 - Perisher Valley
2073524,Pumper 394 - Mulwala
2073525,Tanker 336 - Jerilderie
2073526,Rescue Pumper 336 - Jerilderie
2073528,Tanker 400 - Narrandera
2073529,Pumper 209 - Albury Civic
2073530,Rescue Pumper 365 - Lockhart
2073532,Rescue Tanker 214 - Barham
2073533,Pumper 496 - Werris Creek
2073534,Hazmat 280 - Dubbo
2073535,CAFS Pumper 251 - Cardiff
2073537,Rescue Pumper 379 - Moama
2073540,Aerial Pumper 097 - Huntingwood
2073541,Pumper 005 - Newtown
2073542,Rescue Pumper 402 - Salamander Bay
2073543,Pumper 010 - Redfern
2073544,Pumper 030 - Lidcome
2073545,Pumper 050 - Hornsby
2073546,HP 051 - Forestville
2073547,Pumper 422 - Warrawong
2073548,DC - North Coast 2
2073549,Pumper 463 - Tocumwal
2073550,CAFS Pumper 434 - Hamlyn Terrace
2073551,Rescue Pumper 412 Bravo - Orange
2073552,Pumper 400 - Narrandera
2073554,Pumper 440 - Shoalhaven
2073556,HP 305 - Goulburn
2073557,Tanker 399 - Narrabri
2073558,Rescue Pumper 036 - Crows Nest
2073559,Rescue Pumper 217 - Batemans Bay
2073562,BAHS1
2073563,CAFS Tanker 270 - Cowra
2073564,HighTrans
2073568,SINC
2073569,Aerial Pumper 203 - Albury Central
2073570,CO2
2073571,STP10
2073572,Pumper 393 - Merriwa
2073574,Pumper 500 - Tingira Heights
2073575,Pumper 024 - Manly
2073576,Rescue Pumper 283 - Denman
2073578,STP 16
2073579,Hazmat Tanker 209 - Albury Civic
2073581,Rescue Pumper 037 - Gordon
2073583,Pumper 022 - Leichardt
2073584,Pumper 475 - Uralla
2073585,Rescue Pumper 357 - Lambton
2073586,CAFS Pumper 278 - Deniliquin
2073587,TR 008 - Liverpool
2073590,Rescue Pumper 071 - Castle Hill
2073591,Pumper 440 - Shoalhaven
2073592,Rescue Pumper 101 - Bonnyrigg Heights
2073593,CAFS Pumper 083 - Richmond
2073594,Aerial Pumper 257 - Coffs Harbour
2073595,CAFS Pumper 269 - Corrimal
2073596,CAFS Pumper 041 - Smithfield
2073597,Pumper 072 - Merrylands
2073598,Pumper 440 - Shoalhaven
2073599,CAFS Pumper 047 - Revesby
2073600,Pumper 208 - Aberdeen
2073601,GRE SPARE
2073602,Pumper 480 - Wagga Wagga
2073603,Pumper 346 - Kiama
2073604,Pumper 382 - Morpeth
2073605,Pumper 076 - Bondi
2073606,Pumper 505 - Wyong
2073607,Pumper 353 - Kincumber
2073610,SI - Lower Hunter
2073611,STP58
2073615,Pumper 227 - Blayney
2073618,Tanker 464 - Toronto
2073619,L 024 - Manly
2073620,CAFS Tanker 472 - Turvey Park
2073621,Rescue Pumper 511 - Yass
2073628,LSV 361 - Leura
2073629,Rescue Pumper 383 - Morisset
2073630,Pumper 081 - Windsor
2073631,HP 085 - Chester Hill
2073632,CAFS Tanker 509 - Wyoming
2073633,Rescue Pumper 033 - Engadine
2073634,Rescue Tanker 345 - Kempsey
2073635,Tanker 340 - Umina
2073640,Pumper 447 - Swansea
2073641,Hazmat 286 - Eden
2073642,Hazmat Tanker 455 - Rutherford
2073643,DC - Newcastle 2
2073644,Rescue Pumper 402 - Salamander Bay
2073645,Pumper 376 - Merewether
2073649,Pumper 446 - Stockon
2073650,DC - North
2073651,Hazmat Tanker 302 - Glen Innes
2073652,LT 421 - Picton
2073653,Mobile Command Centre Bravo
2073655,CAFS Tanker 495 - Wentworth Falls
2073657,Pumper 467 - Tumut
2073658,Rescue Pumper 262 - Coolamon
2073659,LT 322 - Henty
2073662,C 477 - Ulladulla
2073663,RV 512 - Yenda
2073665,Tanker 363 - Lithgow
2073666,Rescue Pumper 236 - Braidwood
2073667,Pumper 226 - Blackheath
2073668,Pumper 483 - Wallerawang
2073669,Pumper 423 - Portland
2073671,Tanker 412 - Orange
2073673,Pumper 272 - Culcairn
2073675,Pumper 374 - Maitland
2073676,ACMN
2073677,STT36
2073678,Tanker 084 - Macquarie Fields
2073679,STP 89
2073680,Tanker 343 - Katoomba
2073681,Rescue Pumper 271 - Crookwell
2073683,Hazmat 480 - Wagga Wagga
2073684,BAH3
2073685,Hazmat Tanker 278 - Deniliquin
2073686,Tanker 450 - Saratoga
2073687,Tanker 505 - Wyong
2073688,Pumper 313 - Gundagai
2073690,Rescue Pumper 222 - Belmont
2073691,Pumper 023 - Gladesville
2073693,RP 383 Morisset
2073695,Pumper 324 - Holbrook
2073696,Pumper 325 - Helensburgh
2073697,Rescue Pumper 059 - Eastwood
2073698,Rescue Tanker 466 - Tumbarumba
2073699,Tanker 245 - Budgewoi
2073700,STP 94
2073702,Tanker 311 - Griffith
2073703,Pumper 360 - Leeton
2073704,CAFS Pumper 295 - Forster
2073705,Hazmat 360 - Leeton
2073706,Pumper 338 - Jindabyne
2073707,Pumper 212 - Balranald
2073709,Rescue Pumper 507 - Woolgoolga
2073710,Pumper 424 - Port Macquarie
2073711,Pumper 345 Alpha - Kempsey
2073712,Pumper 371 - Macksvile
2073713,Pumper 424 Bravo - Port Macquarie
2073714,DC WS 2
2073715,Pumper 204 - Alstonville
2073716,Pumper 213 - Bangalow
2073717,Pumper 510 - Yamba
2073718,Pumper 362 Alpha - Lismore
2073719,Pumper 257 Alpha - Coffs Harbour
2073720,Pumper 307 - Grafton
2073721,Pumper 468 Bravo - Tweed Heads
2073722,Pumper 441 - Sawtell
2073723,Pumper 514 - Banora Point
2073724,Pumper 279 - Dorrigo
2073725,Pumper 397 - Nambucca Heads
2073726,Pumper 347 - Kingscliff
2073727,DC - Peel 1
2073728,HP 453 - Taree
2073729,Rescue Pumper 392 - Muswellbrook
2073730,Pumper 385 - Moss Vale
2073732,Pumper 388 - Mullumbimby
2073733,Pumper 362 Bravo - Lismore
2073734,Rescue Pumper 036 - Crows Nest
2073735,Rescue Pumper 057 - Wentworthville
2073736,Pumper 378 - Mittagong
2073737,Pumper 052 - Campsie
2073738,Pumper 069 - Dee Why
2073739,Pumper 051 - Forestville
2073740,Rescue Pumper 428 - Queanbeyan
2073741,CAFS Tanker 511 - Yass
2073743,TLFOT?
2073744,Pumper 058 - Beecroft
2073747,Pumper 254 Bravo - Cessnock
2073748,Pumper 340 Bravo - Umina
2073750,Pumper 375 - Manilla
2073751,Pumper 280 Alpha - Dubbo
2073752,Rescue Pumper 477 - Ulladulla
2073753,Pumper 210 - Balgownie
2073755,HP 087 - Rosemeadow
2073756,Pumper 084 - Macquarie Fields
2073757,Pumper 007 - Horningsea Park
2073758,Pumper 004 - Darlinghurst
2073760,Rescue Pumper 428 - Queanbeyan
2073761,Pumper 255 - Charlestown
2073762,Rescue Pumper 207 Alpha - Albion Park
2073763,Pumper 256 - Cobar
2073764,Pumper 066 - Rhodes
2073765,Pumper 026 - Mascot
2073766,Pumper 011 - Woollahra
2073770,Pumper 488 - Shellharbour
2073771,Pumper 010 - Redfern
2073772,Rescue Pumper 390 - Murrurundi
2073773,CAFS Pumper 067 - Baulkham Hills
2073775,Rescue Pumper 015 - Burwood
2073777,CAFS Pumper 005 - Newtown
2073781,Rescue Pumper 449 - South West Rocks
2073782,Pumper 245 - Budgewoi
2073783,Rescue Pumper 357 - Lambton
2073784,Pumper 468 Alpha - Tweed Heads
2073785,Pumper 049 - Cabramatta
2073786,Rescue Pumper 503 - Wollongong
2073787,CAFS Pumper 399 - Narrabri
2073791,Pumper 280 Alpha - Dubbo
2073792,Pumper 424 Bravo - Port Macquarie
2073793,Rescue Pumper 102 - Regentville
2073794,Pumper 391 - Murwillumbah
2073797,Pumper 321 - Hay
2073800,HP 077 - St Marys
2073801,LP 260 - Newcastle
2073802,Pumper 323 - Hillston
2073804,Pumper 245 - Budgewoi
2073806,CFU
2073808,CAFS Pumper 462 - Mayfield West
2073810,Pumper 341 Bravo - Kariong
2073811,Pumper 206 - North Albury
2073812,Pumper 342 - Kandos
2073813,Pumper 509 - Wyoming
2073817,Pumper 046 - Sutherland
2073819,HP 228 - Berkeley Vale
2073821,Pumper 268 - Corowa
2073822,Pumper 460 - The Entrance
2073823,Pumper 322 - Henty
2073824,Tanker 349 - Kurri Kurri
2073826,CAFS Pumper 311 - Griffith
2073829,HP 085 - Chester Hill
2073830,CAFS Pumper 219 - Bega
2073832,CAFS Pumper 284 - Delroy
2073833,Pumper 265 - Coonamble
2073835,Rescue Pumper 343 Bravo - Katoomba
2073837,Pumper 019 - Silverwater
2073838,Pumper 462 - Mayfield West
2073839,Pumper 255 - Charlestown
2073841,Rescue Pumper 263 - Cooma
2073842,LT 390 - Murrurundi
2073843,Pumper 426 Alpha - Perisher Valley
2073844,CAFS Pumper 302 - Glen Innes
2073845,Pumper 286 - Eden
2073846,DC - North Coast 1
2073847,DC - SH2
2073849,CAFS Pumper 032 - Mount Druitt
2073850,Hazmat 399 - Narrabri
2073851,Pumper 432 - Raymond Terrace
2073852,DC - Paramatta
2073854,Pumper 234 - Bowral
2073855,DC - Newcastle 2
2073856,DC - Northern Rivers
2073859,Rescue Pumper 355 - Lake Cargelligo
2073861,Pumper 312 - Gulgong
2073863,Rescue Pumper 412 Alpha - Orange
2073864,Pumper 387 - Mudgee
2073865,Pumper 216 Bravo - Bathurst
2073867,TS 392 - Muswellbrook
2073869,CAFS Tanker 222 - Belmont
2073871,LSV 097 - Huntingwood
2073873,Pumper 485 - Wangi Wangi
2073874,Pumper 494 - Wentworth
2073875,Rescue Pumper 054 - Cronulla
2073876,Tanker 500 - Tingira Heights
2073877,Hazmat 013 - Alexandria
2073878,MCC Bravo
2073879,STT 85
2073880,Tanker 500 - Tingira Heights
2073881,Tanker 471 - Tea Gardens
2073882,Rescue Tanker 265 - Coonamble
2073883,Hazmat Tanker 234 - Bowral
2073884,LP 027 - Parramatta
2073885,Tanker 492 - Wauchope
2073886,Tanker 245 - Budgewoi
2073888,Rescue 304 - Gosford
2073889,SI North Coast
2073891,H Support 488 - Shellharbour
2073893,Rescue Tanker 406 - Nyngan
2073894,STP64
2073896,LP 018 - Glebe
2073899,CAFS Pumper 239 - Broken Hill South
2073900,Rescue Pumper 503 - Wollongong
2073901,Pumper 457 - Tenterfield
2073903,Pumper 225 - Bingara
2073904,Pumper 448 Bravo - South Tamworth
2073905,Hazmat 085 - Chester Hill
2073907,Pumper 259 - Condoblin
2073908,Tanker 498 - Holmesville
2073909,Tanker 346 - Kiama
2073911,Tanker 498 - Holmesville
2073913,Pumper 260 - Newcastle
2073915,Pumper 003 - The Rocks
2073916,Pumper 315 - Guyra
2073917,Pumper 248 - Camden
2073918,T 444 Siera - Singleton
2073919,Pumper 259 - Condobolin
2073920,C 268 - Corowa
2073921,Tanker 358 - Laurieton
2073922,Pumper 003 - The Rocks
2073923,Pumper 452 - Tamworth
2073924,Rescue Pumper 207 Alpha - Albion Park
2073925,DC - Newcastle 1
2073926,Pumper 361 - Leura
2073927,CAFS Tanker 206 - North Albury
2073929,LP 027 - Parramatta
2073937,GRE SPARE
2073940,CAFS Aerial Pumper 340 - Umina
2073941,Tanker 078 - Ropes Crossing
2073943,CAFS Tanker 448 - South Tamworth
2073945,DC - Lower Hunter 1
2073946,Rescue Pumper 304 - Gosford
2073947,L 024 - Manly
2073949,DC - West 3
2073950,DC - Peel 2
2073951,STT 21
2073952,LT 421 - Picton
2073954,Hazmat Tanker 387 - Mudgee
2073955,Hazmat 468 - Tweeds Heads
2073960,Rescue Pumper 020 - Hurstville
2073962,HH 228 - Berkeley Vale
2073963,Pumper 035 - Botany
2073964,DC - Nothern Rivers 1
2073965,Pumper 386 - Mount Victoria
2073966,Rescue Pumper 015 - Burwood
2073967,Rescue Pumper 381 - Moree
2073968,Rescue Pumper 383 - Morisset
2073969,Pumper 254 Alpha - Cessnock
2073970,Tanker 236
2073972,Rescue Pumper 445 Bravo - Springwood
2073974,HP 013 - Alexandria
2073980,CAFS Aerial Pumper 351 - Bateau Bay
2073983,Pumper 238 - Broken Hill
2073984,Rescue Pumper 444 - Singleton
2073985,DC - West
2073987,Pumper 216 Alpha - Bathurst
2073988,DC SH1
2073989,DC - Central West
2073996,Rescue 102 - Regentville
2073997,DC MU 2
2073998,Rescue 020 - Hurstville
2074001,ZC - Parramatta
2074005,Rescue Pumper 036 - Crows Nest
2074007,CAFS Aerial Pumper 086 - Penrith
2074009,CAFS Tanker 454 - Tarro
2074011,Rescue Pumper 513
2074013,HP 095 - Oran Park
2074014,Tanker 359 - Lawson
2074019,Hazmat 228 - Berkeley Vale
2074021,Tanker 255 - Charlestown
2074023,CAFS Tanker 255 - Charlestown
2074033,ZC SH
2074040,Pumper 233 - Bourke
2074042,LT81
2074043,CAFS Pumper 398
2074045,CAFS Tanker 331
2074052,CAFS Aerial Pumper 097 - Huntingwood
2074054,RV 389 - Harden
2074055,Rescue Pumper 283 - Denman
2074060,DCMU1
2074061,Tanker 226 - Blackheath
2074062,CAFS Aerial Pumper 045 - Miranda
2074063,Hazmat 452 - Tamworth
2074065,Pumper 60 - Avalon
2074070,Tanker 458
2074073,L 004 - Darlinghurst
2074075,Rescue Pumper 214 - Barham
2074080,Pumper 026 - Mascot
2074081,CAFS Tanker 448 - South Tamworth
2074086,CAFS Pumper 004 - Darlinghurst
2074097,Pumper 267 - Coraki
2074098,CAFS Pumper 105 - Kelso
2074099,CAFS Pumper 363 - Lithgow
2074104,Hazmat 217 - Batemans Bay
2074105,Rescue Pumper 237 - Branxton-Greta
2074108,CAFS Pumper 041 - Smithfield
2074110,Pumper 098 - Cranebrook
2074112,ZCRIV
2074114,Rescue Pumper 075 - Berowra
2074116,CAFS Pumper 088 - Campbelltown
2074117,DCC W 1
2074129,CAFS Pumper 316 - Goonellabah
2074137,Pumper 049 - Cabramatta
2074145,CAFS Pumper 014 - Ashfield
2074147,CAFS Pumper 502 - Wingham
2074153,Pumper 073 - Yennora
2074158,Rescue Pumper 063 - Blacktown
2074160,CAFS Aerial Pumper 047 - Revesby
2074161,CAFS Tanker 244 - Brewarrina
2074162,Rescue Pumper 063 - Blacktown
2074171,Flyer 001 - City Of Sydney
2074180,CAFS Aerial Pumper 340 - Umina
2074186,Rescue Pumper 062 - Bankstown
2074196,Rescue Pumper 265
2074199,Pumper 087 - Rosemeadow
2074211,CAFS Pumper 484 - Wallsend
2074212,CAFS Pumper 017 - Drummoyne
2074213,Rescue Pumper 412 Alpha - Orange
2074220,Pumper 100
2074222,Rescue Pumper 357 - Lambton
2074225,CAFS Pumper 034 - Riverwood
2074232,CAFS Pumper 034 - Riverwood
2074237,Rescue Pumper 428 - Queanbeyan
2075000,HP 085 - Chester Hill
2075001,HP 085 - Chester Hill
2075003,Hazmat 077 - St Marys
2075004,Hazmat 077 - St Marys
2075005,HP 051 - Forestville
2075006,HP 228 - Berkeley Vale
2075007,HP 077 - St Marys
2075008,HP 085 - Chester Hill
2075009,HP 085 -  Chester Hill
2075015,HP 013 - Alexandria
2075020,Hazmat 013 - Alexandria
2075021,Hazmat Tanker 209 - Albury Civic
2075023,Pumper 209 - Albury Civic
2075025,Hazmat Tanker 209 - Albury Civic
2075026,HP 085 - Chester Hill
2075031,Pumper 209 - Albury Civic
2075033,CAFS Pumper 087 - Rosemeadow
2075037,HP 051 - Forestville
2075041,Pumper 216 Alpha - Bathurst
2075042,STSEV 216
2075043,Pumper 216 Alpha - Bathurst
2075044,Rescue Pumper 217 - Batemans Bay
2075045,Pumper 216 Bravo - Bathurst
2075047,Rescue Pumper 217 - Batemans Bay
2075050,STSEV 216 - Bathurst
2075051,Pumper 216 Alpha - Bathurst
2075054,STSEV 216
2075055,STSEV 216
2075056,Pumper 216 Alpha - Bathurst
2075057,STSEV 216
2075059,Pumper 216 Bravo - Bathurst
2075062,Hazmat 228 - Berkeley Vale
2075063,Hazmat 217 - Batemans Bay
2075064,HP 228 - Berkeley Vale
2075065,Pumper 217 - Batemans Bay
2075071,HP 228 - Berkeley Vale
2075073,Hazmat 228 - Berkeley Vale
2075074,Rescue Pumper 217 - Batemans Bay
2075075,Rescue Pumper 217 - Batemans Bay
2075076,Rescue Pumper 235 - Bowraville
2075078,Rescue Pumper 217 - Batemans Bay
2075082,HP 228 - Berkeley Vale
2075083,Hazmat Tanker 238 - Broken Hill
2075085,Pumper 234 - Bowral
2075086,Hazmat Tanker 378 - Mittagong
2075091,Pumper 234 - Bowral
2075094,Pumper 234 - Bowral
2075096,Pumper 238 - Broken Hill
2075102,Hazmat 257 - Coffs Harbour
2075104,Pumper 257 Bravo - Coffs Harbour
2075105,Pumper 257 Bravo - Coffs Harbour
2075108,Aerial Pumper 257 - Coffs Harbour
2075114,Hazmat Tanker 306 - Grafton
2075120,Hazmat Tanker 259 - Condobolin
2075121,HS 260 - Newcastle
2075123,Pumper 259 - Condobolin
2075124,Aerial Pumper 257 - Coffs Harbour
2075125,LP 260 - Newcastle
2075127,Hazmat Tanker 259 - Condobolin
2075128,Pumper 260 - Newcastle
2075129,Hazmat 260 - Newcastle
2075130,Pumper 260 - Newcastle
2075134,Hazmat Tanker 259 - Condobolin
2075136,Pumper 259 - Condobolin
2075137,Pumper 259 - Condobolin
2075138,Pumper 260 - Newcastle
2075145,Tanker 488 - Shellharbour
2075146,Hazmat 260 - Newcastle
2075150,Pumper 286 - Eden
2075151,CAFS Pumper 056 - Matraville
2075159,CAFS Pumper 056 - Matraville
2075160,Pumper 286 - Eden
2075161,CAFS Pumper 302 - Glen Innes
2075163,Brigade Tech
2075167,HP 305  - Goulburn
2075170,Pumper 286 - Eden
2075173,CAFS Pumper 302 - Glen Innes
2075176,HP 305 - Goulburn
2075177,HP 305 - Goulburn
2075178,Tanker 305 - Goulburn
2075179,HP 305 - Goulburn
2075180,CAFS Pumper 306 - Grafton
2075181,HP 305 - Goulburn
2075184,HP 305 - Goulburn
2075186,CAFS Pumper 306 - Grafton
2075188,CAFS Pumper 306 - Grafton
2075189,Hazmat Tanker 306 - Grafton
2075190,CAFS Pumper 306 - Grafton
2075193,Tanker 305 - Goulburn
2075195,Hazmat Tanker 306 - Grafton
2075196,Tanker 305 - Goulburn
2075198,HP 305 - Goulburn
2075199,Hazmat 316 - Goonellabah
2075200,Pumper 316 - Goonellabah
2075204,Hazmat 316 - Goonellabah
2075205,Pumper 338 - Jindabyne
2075206,Pumper 360 - Leeton
2075207,CAFS Pumper 338 - Jindabyne
2075208,P 338 FF1 - Jindabyne
2075217,Hazmat Tanker 338 - Jindabyne
2075221,Pumper 357 Bravo - Lambton
2075222,C 360 - Leeton
2075223,Tanker 363 - Lithgow
2075226,CAFS Pumper 363 - Lithgow
2075228,CAFS Pumper 363 - Lithgow
2075229,CAFS Pumper 363 - Lithgow
2075230,Pumper 360 - Leeton
2075237,Hazmat 360 - Leeton
2075239,Hazmat 363 - Lithgow
2075243,Hazmat Tanker 387 - Mudgee
2075245,Hazmat Tanker 387 - Mudgee
2075248,Pumper 399 - Narrabri
2075255,Pumper 387 - Mudgee
2075258,Pumper 387 - Mudgee
2075264,HP 077 - St Marys
2075273,Pumper 424 Charlie - Port Macquarie
2075274,CAFS Pumper 424 - Port Macquarie
2075275,CAFS Pumper 424 - Port Macquarie
2075277,Pumper 424 - Port Macquarie
2075279,Pumper 424 - Port Macquarie
2075281,Pumper 452 - Tamworth
2075286,Pumper 338 - Jindabyne
2075288,HP 013 - Alexandria
2075289,HP 453 - Taree
2075293,Pumper 452 - Tamworth
2075294,Hazmat 452 - Tamworth
2075296,Pumper 452 - Tamworth
2075297,Pumper 452 - Tamworth
2075302,Hazmat Tanker 455 - Rutherford
2075303,CAFS Pumper 455 - Rutherford
2075307,CAFS Pumper 455 - Rutherford
2075310,Hazmat Tanker 453 - Taree
2075313,Aerial Pumper 257 - Coffs Harbour
2075314,Hazmat 468 - Tweed Heads
2075316,CAFS Pumper 455 - Rutherford
2075319,Pumper 488 - Shellharbour
2075321,Hazmat 480 - Wagga Wagga
2075322,Pumper 468 Alpha - Tweeds Heads
2075324,Pumper 468 Bravo - Tweed Heads
2075325,Pumper 480 - Wagga Wagga
2075328,Pumper 468 Alpha - Tweed Heads
2075331,Hazmat 468 - Tweed Heads
2075332,Hazmat 468 - Tweed Heads
2075336,Pumper 468 Alpha - Tweed Heads
2075340,Pumper 488 - Shellharbour
2075341,Tanker 488 - Shellharbour
2075343,Tanker 488 - Shellharbour
2075345,Tanker 488 - Shellharbour
2075347,Tanker 488 - Shellharbour
2075348,HS 488 - Shellharbour
2075349,Pumper 280 Alpha - Dubbo
