Unit ID,Tag
2026441,Kariong Cat 1
2026442,Central Coast Group 2
2026443,Dora Creek Cat 1
2026444,Central Coast Duty
2026445,Central Coast Duty
2026446,Dora Creek P
2026447,Central Coast Group 9
2026448,Central Coast Duty
2026452,COMMS 1 PORTABLE
2026453,KENTLYN PORTABLE 1
2026456,GLEDSWOOD PTBL
2026472,MA GRP 6 PTBL
2026475,NARELLAN PTBL
2026476,CASULA PTBL
2026478,CASULA PTBL
2026479,Northern Beaches Headquarters Station
2026483,Middleton Cat 1 Alpha
2026492,Castlereagh Duty
2026494,NARELLAN PTBL
2026521,Terry Hills Station
2026528,Northern Beaches Support 1
2026532,Central Coast Duty
2026533,Elvina Boat
2026534,Elvina Captain
2026536,Belrose PC
2026539,Terry Hills P
2026540,Belrose Cat 1 Alpha
2026541,Duffys Forrest Cat 9
2026542,Northern Beaches Flyer
2026544,Davidson Cat 1 Alpha
2026548,Ingleside Cat 1 Alpha
2026549,N/A
2026551,Northern Beaches Duty
2026552,Northern Beaches Logistics Alpha
2026554,Davidson Cat 1 Alpha
2026555,Northern Beaches Headquaters PC
2026556,Beacon Hill Cat 1
2026557,Norther Beachs Group 2
2026561,Northern Beaches Ops 21
2026562,Northern Beaches Group 7
2026563,Northern Beaches Duty
2026564,Northern Beaches Duty
2026566,Northern Beachs Group 8
2026567,Northern Beaches Flyer
2026569,Northern Beaches Duty
2026570,Northern Beaches Group 5
2026572,Northern Beaches Flyer
2026573,Northern Beaches Headquaters PC
2026578,Firecomms - Charmhaven
2026581,Central Coast Duty
2026583,Fire Comms - Central Coast
2026588,Central Coast Duty
2026597,Theresa Park Cat 7
2026603,N/A
2026604,STHN HLNDS GRP Cat 4
2026608,Yerrinbool Cat 1
2026613,N/A
2026614,N/A
2026616,N/A
2026619,Wollondilly Cat 9
2026624,N/A
2026626,N/A
2026633,SHT D/OFFICE Cat 3
2026634,N/A
2026638,N/A
2026642,CZWAUSD
2026652,CZGRP13
2026665,CZGRP4
2026666,Czlucsudc
2026675,Czgrp3
2026683,Czoracpt
2026687,Czmilcpt
2026693,CZLYNCPT
2026701,CZCLIGRCPT
2026724,GEURIE PORTABLE
2026736,STUART TOWN PORTABLE 9
2026745,MT ARTHUR PORTABLE
2026752,ORANA OPS 3 PORTABLE
2026861,SWS DEPUTY GROUP 13
2026878,BRAWLIN PORTABLE
2026894,BOARA PORTABLE
2026903,FCC SPARE
2026905,SOUTH WEST DEPUTY GROUP 2
2026908,SOUTH WEST GROUP 7
2026909,SOUTH WEST SLOPES FCO 4
2026924,Cudgegong Duty
2026925,MUDGEE 1 BA PORTABLE
2026926,Cudgegong Group 3 Portable
2027041,Mid Lachlan Duty
2027044,WEDDIN HQ PORTABLE
2027065,MID LACHLAN OPS 1 PORTABLE
2027133,CULLEN BULLEN Cat 1
2027134,Chifley Lithgow Command Alpha
2027135,CLARENCE - DARGAN Cat 7
2027137,CHIFLEY LITHGOW AVIATION SUPPORT
2027144,CHIFLEY LITHGOW PC CHARLIE
2027145,Chifley 1B
2027147,Chifley Lithgow Command Papa
2027160,Chifley Lithgow Ba Support
2027180,Chifley Lithgow Pc Echo
2027182,Carrinah RFS
2027183,Chifley Lithgow Pc Echo
2027186,Chifley Lithgow Command Lima
2027189,Chifley Lithgow Pc Bravo
2027191,Raglan Cat 7
2027195,O'Connell Cat 7
2027197,Chifley Lithgow Command Lima
2027203,Chifley Lithgow Command Juliet
2027204,Chifley Lithgow Command Juliet
2027205,Raglan Cat 1
2027207,Chifley Lithgow Pc Bravo
2027209,Chifley Lithgow Command Tango
2027211,SOUTH BOWENFELS Cat 1 ALPHA
2027212,Chifley Lithgow Command Tango
2027217,Palmers Oakey Cat 9
2027218,PORTLAND Cat 7
2027220,KANIMBLA Cat 7 BRAVO
2027221,CULLEN BULLEN PC
2027222,CULLEN BULLEN PC
2027228,Kanimbla Cat 7 Alpha
2027229,TARANA Cat 7 ALPHA
2027232,CHIFLEY LITHGOW PC CHARLIE
2027233,PORTLAND Cat 1
2027238,Rydal Cat 7
2027239,South Bowenfels Cat 1 Bravo
2027240,MARRANGAROO Cat 1
2027242,HARTLEY Cat 7
2027243,Portland Cat 9
2027246,Wallerawang Pc
2027248,Capertee Cat 9
2027251,CHIFLEY LITHGOW COMMAND UNIFORM
2027253,Glen Alice Cat 7
2027258,Hartley Cat 1 Bravo
2027265,South Bowenfels Cat 7
2027266,LOWTHER HAMPTON Cat 7 BRAVO
2027268,Chifley Cat 7 Charlie
2027272,HUNTER MITIGATION 7 UNIFORM
2027273,KANIMBLA Cat 7 CHARLIE
2027274,Running Stream Cat 2
2027291,PERTHVILLE Cat 1
2027292,CAPERTEE Cat 6
2027293,Chiefley-Lithgow PC Delta
2027294,Chifley Lithgow Command Echo
2027295,Chifley 1A
2027297,Eglinton Cat 1 Bravo
2027298,Perthville Cat 7
2027299,Chifley Lithgow Command Foxtrot
2027300,Eglinton Cat 1 Alpha
2027301,Chifley Lithgow Pc Golf
2027302,Hartley Pumper
2027303,CHIFLEY LITHGOW COMMAND CHARLIE
2027305,Chifley Lithgow Pc Golf
2027309,HeliTac 201
2027310,HeliTac 202
2027311,Firebird 200
2027312,Wattle Flats Cat 7 Bravo
2027313,Eglinton Cat 9
2027315,Oberon Cat 1 Bravo
2027316,Wattle Flats Cat 1
2027318,Chifley Lithgow Command Alpha
2027319,Rock Forest Cat 7
2027338,
2027605,Southern Tablelands Duty
2027641,Southern Tablelands Duty
2027738,Sutton Cat 1
2027788,Far South Coast Duty
2027879,EUNGAI Cat 1
2027894,ALDAVILLA Cat 1
2027932,COFCO2 PORTABLE
2027936,COGP2
2027945,CORINDI PORTABLE
2027949,BONVILLE PORTABLE
2027965,Mount White Station
2027982,Lake George Duty Officer
2027992,ALPHADALE H/H
2027994,Boatharbour
2027999,FCO 2
2028012,OPS 8 H/H
2028013,FCO 5 H/H
2028018,OPS 9 H/H
2028027,DFCO 5
2028030,Kyogle HQ
2028034,Northern Rivers Duty
2028037,DUNOON H/H
2028046,NORTHERN RIVERS GROUP 4 H/H
2028051,Nrg1
2028055,Woodburn
2028060,CASINO H/H
2028062,Woodenbong
2028079,Tweed Coast Cat 1
2028080,Far North Coast Duty
2028083,Clunes Cat 9
2028086,TWEED FCC - DISTRICT USE
2028088,Far North Coast Duty
2028089,FNC DG Cat 7
2028090,Fire Comms - Byron Bay
2028092,FNC PTBL Cat 3
2028093,MAIN ARM
2028094,MULLUMBIMBY BRIGADE
2028097,Federal Brigade
2028101,Mullumbimby Cat 1
2028104,Wardell Brigade
2028105,Far North Coast Group 3
2028106,Far North Coast Duty
2028107,MULLUMBIMBY PTBL Cat 1
2028108,Wardell Cat 1
2028110,Far North Coast Group 3
2028117,Byron Bay Brigade
2028118,
2028122,Cudgen Cat 1
2028126,Alstonville Brigade
2028127,Tweed Coast Cat 1
2028132,Burringbar Cat 1
2028133,Far North Coast Duty
2028135,WILSONS CREEK BRIGADE
2028136,LENNOX HEAD BRIGADE
2028141,ALSTONVILLE BRIGADE
2028259,Shoalhaven Duty
2028260,Shoalhaven Duty
2028261,Huskisson Cat 1
2028264,BROUGHTON VALE 2 PTBL
2028266,West Nowra Cat 1
2028268,SHOALHAVEN FCC PTBL
2028270,Shoalhaven Duty
2028273,Shoalhaven Duty
2028274,Huskisson P
2028280,Bawley Point Cat 9
2028284,Conjola Cat 2
2028292,Wandandian Station
2028293,WANDANDIAN Cat 7
2028294,Callala Bay Cat 1
2028295,Shoalhaven Heads Cat 1
2028296,Shoalhaven Heads P
2028297,Shoalhaven Duty
2028298,Shoalhaven Duty
2028299,Tomerong Cat 2
2028303,Culburra Station/P
2028306,SHOALHAVEN GROUP 3 PTBL
2028309,Kangaroo Valley Cat 1
2028315,Bawley Point Cat 1
2028318,Kioloa Cat 1
2028320,Crossroads Cat 1
2028323,Shoalhaven Duty
2028324,Shoalhaven Group 2
2028326,Bawley Point Cat 7
2028329,Sussex Inlet PC
2028333,Shoalhaven Group 3
2028334,Culburra Station
2028336,Crossroads Cat 7
2028337,Crossroads Cat 1
2028338,ST GEORGES BASIN 1 PORTABLE
2028341,Cambewarra Cat 1 Alpha
2028346,St Georges Basin Station
2028348,Greenwell Point Cat 1
2028349,Cudmirrah-Berrara Cat 2
2028350,St Georges Basin P
2028394,NW DG Cat 5
2028400,COONAMBLE FCC PORTABLE 14
2028408,NW DEPUTY GROUP 2
2028426,Northern Beaches Group 6
2028430,Captains Flat Cat 9
2028431,PRT QBN Cat 1
2028440,PRT BURRA Cat 1
2028441,PRT LG STAFF Cat 6
2028444,Lake George Duty
2028455,PRT CAPT FLAT Cat 1
2028458,Lake George Duty
2028461,Ridgeway Cat 1 Alpha
2028464,Mongarlowe
2028465,Mongarlowe Cat 1
2028474,PRT LGDO RT
2028477,PRT LG STAFF Cat 4
2028483,Bungendore Cat 1 Alpha
2028652,Killcare Cat 1
2028667,Forest Hill Pumper
2028751,
2028778,Tefol Pty Ltd
2028893,WIDDEN VALLEY 7A
2028894,Darlington Cat 1
2028897,HUNTER VALLEY SUPPORT ALPHA
2028899,Whittingham Cat 9
2028901,Hunter Valley Command Hotel
2028905,HUNTER VALLEY COMMAND ALPHA
2028906,Bulga Cat 7
2028907,Hunter Valley Command Delta
2028910,HUNTER VALLEY COMMAND XRAY
2028913,BAERAMI Cat 7
2028921,Belford Cat 1
2028925,Hunter Valley Headquarters 1 Alpha
2028927,Albano Cat 8
2028934,Darlington Cat 9
2028937,HUNTER VALLEY FCC
2028938,Hunter Valley Pc Alpha
2028939,Mangoola Cat 9
2028940,Hunter Valley
2028941,BROKE Cat 7
2028942,HUNTER VALLEY CATERING
2028945,Chifley/Lithgow PC Alpha
2028950,Edinglassie Cat 1
2028954,DARLINGTON PUMPER
2028955,HUNTER VALLEY COMMAND YANKEE
2028959,KAYUGA Cat 7
2028964,Pokolbin Cat 1
2028967,Edinglassie P
2028968,HUNTER VALLEY PC BRAVO
2028975,Edinglassie Cat 6
2028977,BROKE Cat 9
2028983,MANGOOLA Cat 1 ALPHA
2028984,Mangoola Cat 6
2028985,Whittingham Cat 1
2028995,Firecomms - Lower Hunter
2028997,Firecomms - Hunter Valley
2029001,Hebden Cat 9
2029003,BLUE MOUNTAINS COMMAND OSCAR
2029004,FI 55
2029006,FREEMANS REACH PC
2029010,Hornsby Group 4
2029011,Hornsby Group 4
2029012,Hornsby Group 2
2029014,Hunter Valley Group 4
2029019,Hornsby Ops 4
2029020,MACARTHUR COMMAND INDIA
2029021,MACARTHUR COMMAND INDIA
2029024,ILLAWARRA SUPPORT PC ALPHA
2029025,ILLAWARRA SUPPORT PC ALPHA
2029026,Mid Coast Group 33
2029038,NORTHERN TABLELANDS COMMAND FOXTROT
2029046,Lower Hunter Cat 2
2029047,Lower Hunter Support Bravo
2029048,Pokolbin Cat 7
2029049,PAXTON Cat 7
2029052,Lower Hunter Group 7
2029053,ROTHBURY Cat 1
2029054,Seaham Cat 7
2029055,Lower Hunter Duty Officer
2029056,GRESFORD Cat 9
2029057,Bendolba Cat 9
2029058,NORTH ROTHBURY Cat 9
2029059,Central Cat 1
2029060,Bowthorne-Hinton Cat 7
2029061,Eccleston Cat 7
2029062,EAST MAITLAND Cat 7
2029063,Lower Hunter Group 1
2029064,Bendolba Cat 7
2029068,North Rothbury Cat 1
2029069,Kearsley Cat 1
2029070,SOLDIERS POINT Cat 7
2029072,Rothbury Cat 7
2029074,Lower Hunter Cat 6
2029075,Lower Hunter Group 6
2029076,GRETA Cat 6
2029077,NEATH Cat 1
2029078,Gresford Cat 7
2029079,Vacy Cat 7
2029080,Pokolbin Cat 1
2029081,TILLIGERRY 1B
2029082,Bucketty Cat 1
2029083,Lower Hunter Group 5
2029084,Soldiers Point Cat 1
2029086,Lower Hunter Group 10
2029087,Lower Hunter Group 4
2029089,Lower Hunter Catering Alpha
2029090,Anna Bay Cat 9
2029092,LOCHINVAR PUMPER
2029093,DUNGOG Cat 1
2029094,Lower Hunter Group 11
2029095,Salt Ash Station
2029096,Bowthorne-Hinton Cat 1
2029097,Lower Hunter Group 5
2029098,Paxton Cat 1
2029099,Benwerrin Cat 1
2029100,Karuah Cat 1
2029101,Lower Hunter Transport Bravo
2029102,Benwerrin Cat 9
2029103,Salt Ash Cat 1
2029104,Lower Hunter PC Bravo
2029105,Lochinvar Cat 1
2029106,Duns Creek Cat 7
2029107,RAYMOND TERRACE Cat 1
2029108,Lower Hunter Group 4
2029109,DUNGOG Cat 7
2029110,Bolwarra-Largs Cat 13
2029111,Raymond Terrace Cat 7
2029112,THORNTON PUMPER
2029113,Tilligerry P
2029115,TILLIGERRY Cat 7
2029116,BOLWARRA Cat 1
2029118,Lower Hunter Group 3
2029120,WOLLOMBI 1A
2029121,Millfield Cat 1
2029122,LOWER HUNTER COMMAND OSCAR
2029123,Lower Hunter Incident Support Van
2029125,BOLWARRA Cat 7
2029128,Lower Hunter Group 4
2029129,GRETA Cat 7
2029130,Gresford Cat 1
2029131,Lower Hunter Group 3
2029132,Neath Cat 7
2029133,Thornton Cat 1
2029135,LOWER HUNTER PC ALPHA
2029137,Thornton Cat 7
2029139,Quorrobolong Cat 7
2029140,VACY Cat 1
2029141,N/A
2029142,Paterson Cat 9
2029143,Lower Hunter Cat 4
2029144,Laguna Cat 9
2029145,Greta Station
2029146,Lower Hunter Logistics Ute
2029147,Lower Hunter Group 2
2029149,Lower Hunter PC Charlie
2029150,Fingal Bay Cat 1
2029151,Mulbring P
2029152,Quorrobolong Station
2029153,Maitland Vale Cat 9
2029155,East Maitland Cat 6
2029156,Lower Hunter Recon Support
2029157,Lower Hunter Group 1
2029159,PATERSON Cat 1
2029160,ANNA BAY Cat 1
2029161,ANNA BAY Cat 7
2029162,Mulbring Cat 1
2029163,Lower Hunter Catering Bravo
2029164,East Maitland Cat 1
2029165,Lower Hunter Group 7
2029168,Lower Hunter Group 7
2029169,Wallarobba Cat 7 Bravo
2029170,Lower Hunter Fireboat Delta
2029171,Lower Hunter Group 6
2029172,Lower Hunter Group 7
2029173,Lower Hunter Transport Alpha
2029175,SALT ASH Cat 7
2029176,Bucketty Cat 9
2029177,Lower Hunter Support Alpha
2029178,TILLIGERRY 1A
2029179,Martins Creek Cat 1
2029180,Lower Hunter OCV
2029181,CFR 39
2029182,Clarence Town Cat 1
2029183,Wollombi Cat 9
2029185,Wollombi Cat 1 Bravo
2029186,LOWER HUNTER COMMAND VICTOR
2029187,Fingal Bay Cat 7
2029188,Lower Hunter Support 17
2029189,Laguna Cat 7 Bravo
2029190,Clarence Town Cat 7
2029191,LOCHINVAR 7A
2029193,BENWERRIN Cat 1
2029194,SEAHAM Cat 1
2029195,Lower Hunter Duty PC Alpha
2029197,Laguna Cat 7 Alpha
2029198,Wallarobba Cat 7 Alpha
2029199,Lochinvar Cat 1
2029200,Flat Tops Cat 7
2029201,LOWER HUNTER PC BRAVO
2029202,Lower Hunter Support Alpha Cat 1
2029203,Clarence Town Cat 1
2029204,Medowie Cat 7
2029205,MEDOWIE PUMPER
2029206,Firecomms - Lower Hunter
2029208,Lower Hunter Duty
2029209,Lower Hunter Duty Officer
2029217,Fire Comms - Lower Hunter
2029218,Berowra Cat 1
2029300,Central Coast 43
2029484,Hq Pool Cars
2029649,HeliTac 290
2029710,Lake George Duty
2029820,ISSUED FEBRUARY 2020
2029851,Firebird 493
2029936,Bourke AirBase
2029956,COBAR HQ 1
2029993,Mid Coast Group
2030157,Braidwood Cat 9
2030159,Lake George Support 9
2031108,Heli Tac 368
2031838,Wyong OSB Station
2031847,Dooralong Station
2031851,Mannering Park Station
2031872,Queanbeyan Station
2031873,Wyong Catering
2031878,Lower Hunter Duty Officer
2031914,Lake George Duty
2031915,Berkeley Vale Station
2031918,Wyee Cat 1
2031919,Central Coast Group 3
2032026,MT GEORGE Cat 9
2032164,Milton Cat 1
2032682,Greenwell Point Station
2032695,Huskisson Station
2032698,Tuross Head Cat 1
2032699,Burra Captain
2032723,Shoalhaven Duty
2032724,Shoalhaven Duty
2032922,Heathcote Brigade
2033118,Wamboin Cat 1 Alpha
2033120,Mongarlowe Cat 7
2033122,Ridgeway Cat 1 Alpha
2033152,Shoalhaven Duty
2033201,West Nowra Cat 1
2033203,West Nowra Station
2033505,SDO 1
2033657,Tomerong Cat 2
2033873,Mulwaree Cat 16
2033883,Mulwaree Cat 17
2033920,GUNDAROO 1A
2033981,LOWER HUNTER COMMAND FOXTROT
2033992,RFS Media 1
2033993,The Hills Duty
2033994,RFS Media 1
2033995,N/A
2033997,Western Mitigation 9 Bravo
2033998,GREATER SYDNEY COMMAND DELTA
2034007,HAZELBROOK PC
2034008,N/A
2034027,N/A
2034028,N/A
2034087,Birddog 125
2034088,Firebird 225
2034089,Helitak 296
2034092,Bomber 251
2034093,Bomber 254
2034095,BirdDog 273
2034098,Birddog 275
2034103,Bomber 166
2034122,Bomber 799
2034127,Firebird 292
2034129,Helitak 275
2034131,HeliTac 275
2034132,Firebird 249
2034134,HeliTac 220
2034137,HeliTac 225
2034142,Firebird 226
2034145,HeliTac 273
2034147,Firebird 237
2034152,Helitak 270
2034153,Helitak 276
2034154,FIrebird 272
2034156,HeliTac 224
2034157,Firebird 270
2034158,Helitak 233
2034159,Firebird 234
2034161,Helitak 257
2034162,Firebird 227
2034163,Helitak 224
2034165,HeliTac 226
2034166,Firebird 271
2034169,Firebird 257
2034175,Helitak 297
2034192,Bomber 227
2034195,FireBird 287
2034198,Firebird 283
2034199,Bomber 220
2034204,Firebird 254
2034210,Helitak 258
2034215,Helitak 248
2034219,HeliTac 208
2034221,Firebird 100
2034231,Helitak 408
2034240,Helitak 240
2034243,Helitak 241
2034245,Helitak 249
2034256,ILLAWONG PORTABLE 2
2034257,SANDY POINT PORTABLE 2
2034258,Bundeena Brigade
2034263,Central Coast OCV
2034264,Central Coast Comms6 (DO)
2034265,Central Coast Duty
2034275,Windeyer Cat 7 Alpha
2034278,N/A
2034291,EGLINTON 1 ALPHA Old one
2034302,MID LACHLAN COMMAND FOXTROT
2034322,VALLA BEACH Cat 1
2034350,Terry Hills P
2034351,Elvina PC
2034354,CUMBERLAND COMMAND NOVEMBER
2034362,Maroota South Cat 9
2034370,QUORROBOLONG Cat 7
2034372,Raymond Terrace Cat 7
2034376,N/A
2034377,N/A
2034417,N/A
2034418,N/A
2034423,
2034425,N/A
2034437,
2034463,Eden Cat 2
2034466,Copacabana Station
2034472,Sussex Inlet Station
2034477,Awaba Cat 1
2034479,Bungendore Cat 1 Bravo
2034480,Lake George Support 9
2034481,Burra Cat 9
2034483,LAKE GEORGE COMMAND ALPHA
2034592,Hornsby Mitigation 1 Alpha
2034629,Lower Hunter Mitagation 2 Alpha
2034638,Hunter Command 2.2
2034648,N/A
2034651,Maroota South Cat 9
2034656,Ulmarra Cat 9
2034657,Copmanhurst Cat 9
2034662,Lake George Duty
2034667,North Rothbury Station
2034681,Come By Chance Cat 1
2034684,BLUE MOUNTAINS OPS 5 Cat 2
2034691,REGENTVILLE PUMPER
2034692,LONDONDERRY Cat 1
2034693,PLUMPTON Cat 7
2034694,SCHOFIELDS Cat 1 ALPHA
2034695,Tweed Coast Cat 1
2034696,Wardell Cat 1
2034701,MENINDEE Cat 1 ALPHA
2034704,Cherrybrook Cat 7
2034705,Hornsby Cat 7
2034706,BULGA Cat 1
2034707,Dunmore Cat 1
2034712,Medowie Cat 1
2034713,BELLBROOK Cat 7
2034719,CASULA PUMPER
2034722,CORAMBA Cat 1
2034728,North West Cat 1 Alpha
2034732,Casino Cat 1
2034737,Huskisson Cat 9
2034738,TOMERONG Cat 1
2034740,BOARA Cat 1
2034741,COOTAMUNDRA HQ 6
2034742,MOSS VALE Cat 1
2034743,APPIN PUMPER
2034745,Bundeena Cat 1 Bravo
2034749,Round Corner Cat 1
2034801,Illawarra Duty
2034833,Dunmore Station
2034834,Jamberoo PC
2034836,Gerringong P
2034840,Dapto Cat 1 Alpha
2034849,Mount Kira Station
2034853,Box Hill-Nelson Cat 9
2034945,Shoalhaven Duty
2034946,Shoalhaven Duty
2034962,Wamboyne Cat 1 Alpha
2034978,St Georges Basin P
2035005,Bucketty Station
2035022,YARNEL Cat 1
2035024,Tuncurry Cat 1
2035027,Bulga Plateau Station
2035120,Hornsby Duty Officer
2035121,Firecoms - Hornsby
2035122,Workshop 69
2035124,Firecoms - Hornsby
2035125,Hornsby Duty Officer
2035128,Acadia Station
2035129,Central Coast Catering Station
2035130,Hornsby Support Station
2035131,Berowra Tower
2035132,Berowra Waters Station
2035134,Brooklyn Station
2035135,Hornsby Station
2035136,Cherrybrook Station
2035137,Muogamarra Station
2035138,Dangar Station
2035139,Hornsby Heights Station
2035140,Kuring-gai Station
2035141,Milson Passage Station
2035143,Dural Cat 7
2035144,Cowan Station
2035145,Galston Station
2035146,Berowra Station
2035159,Bulli Station
2035161,Illawarra Support Station
2035166,Dunmore Cat 1
2035167,Illawarra Support 1
2035169,Calderwood Cat 1
2035172,Gerringong P
2035173,Farmborough Heights Station
2035175,Oaks Flats Station
2035176,Mount Kira Cat 1
2035179,Albion Park Station
2035181,Stanwell Park Cat 1
2035185,Lower Hunter Group 10
2035187,Firecoms - Lower Hunter
2035189,Bolwarra-Largs Cat 1
2035216,Bolwarra-Largs Cat 7
2035222,Clarence Town Station
2035234,Kellyville Station
2035236,Firecoms - The Hills
2035237,Baulkham Hills FCO1
2035239,Hillside Station
2035242,Maroota South Cat 9
2035256,Annangrove Station
2035257,Rouse Hill Station
2035258,Kellyville Cat 1
2035261,Kenthurst Cat 9
2035263,Pearl Beach Cat 1
2035264,Kariong Station
2035268,Empire Bay Cat 1
2035269,Narara Station
2035271,Wamberal Station
2035272,Wallarah Cat 1 Alpha
2035273,Dora Creek Station
2035274,Central Coast Duty
2035277,Central Coast 33
2035278,Kulnura Station
2035279,Erina Station
2035280,Somersby Station
2035281,Wadalba Cat 1
2035282,Cameron Park Station
2035283,Mandalong Station
2035284,Wakefield Station
2035286,Wyee Point Station
2035289,Mangrove Mountain Station
2035290,Wyong OSB Station
2035291,Tuggerah Station
2035292,Mannering Park Station
2035293,Gosford Catering Stn
2035295,Central Coast Duty
2035296,Wallarah Cat 1 Bravo
2035298,Wyong Catering
2035299,Ourimbah Station
2035300,Berkeley Vale Station
2035302,Gosford Bulk Water Stn
2035308,Northern Beaches - Catering PC
2035309,Ingleside Cat 1 Alpha
2035310,Tumbledown Dick Cat 1
2035312,Northern Beaches Flyer
2035339,Cottage Point Cat 1
2035349,Beacon Hill Station
2035350,Belrose PC
2035351,Terry Hills Station
2035353,Mackerel Beach Station
2035355,Davidson PC
2035387,N/A
2035458,Lake George Duty
2035474,Illawarra Duty
2035593,Shoalhaven Duty
2035730,Wamboin Cat 1
2035762,Greater Sydney Mitigation 1 Alpha
2035767,The Hills - Mitagation 17 Foxtrot
2035771,Greater Sydney Command Lima
2035777,LOGISTICS TILT ALPHA
2035782,Operational Field Support
2035791,SOUTH WESTERN MITIGATION 17 DELTA
2035793,Far North Coast Logistics Alpha
2035825,MURRAWOMBIE Cat 1
2035835,Operational Training Alpha
2035867,Shoalhaven Duty
2035883,Lake George Duty
2035937,CFR39
2035939,Glenorie Station
2035942,Rouse Hill P
2035952,Northern Beaches Flyer
2035999,Cudgegong FCO 2
2036004,Cudgegong FCO 2
2036007,Mudgee Station
2036013,Gulgong Station
2036014,Cudgegong FCO 2
2036018,Windeyer Station
2036049,Rothbury Cat 1
2036123,Gwandalan Station
2036124,Quorrobolong Cat 1
2036127,N/A
2036130,N/A
2036182,Dubbo Lat Base
2036183,Dubbo AirBase
2036191,Richmond Base
2036201,Wallah Cat 1 Bravo
2036210,Engineering 15
2036241,Bomber 222
2036242,Helitak 294
2036260,N/A
2036282,Hills Duty
2036289,Firebird 496
2036375,Far North Coast Logistics Bravo
2036376,
2036398,
2036399,Northern Beaches Headquaters PC
2036408,
2036417,Transport
2036437,N/A
2036438,N/A
2036441,N/A
2036459,Helitak 231
2036673,Hills Duty
2036677,P304
2036686,Clhartl Port B
2036688,CLPORTL PORT
2036689,Raglan 1|7
2036693,Clbathu Port B
2036696,CLOPS41 PORT B
2036699,CHIFLEY LITHGOW OCV
2036703,CLCLADA PORT
2036717,LAWSON Cat 7 BRAVO
2036722,Charmhaven Stn
2036726,Lake Munmorah Station
2036727,Warnervale Station
2036728,Gwandalan Station
2036731,Yarramalong Station
2036740,Killcare Station
2036757,Dooralong Station
2036807,Patterson Cat 1
2036808,Killcare
2036852,Southern Highlands Duty
2036866,Wisemans Ferry Station
2036868,Glenorie Station
2036892,Cudgegong Duty
2036901,HeliTac 468
2036910,Lochinvar Brigade
2036911,Peninsula Station
2036913,Killingworth Station
2036914,Peninsula Station
2036916,Cooranbong Station
2036919,Central Coast Duty
2036920,Wyee Station
2036931,East Maitland Cat 1
2036939,BLUE MOUNTAINS COMMAND INDIA
2036941,HAZELBROOK Cat 1
2036943,BLUE MOUNTAINS SUPPORT BRAVO
2036953,Central Coast Group 1
2036956,Chiefley Group 2
2036960,CLARENCE VALLEY COMMAND FOXTROT
2036961,CLARENCE VALLEY COMMAND BRAVO
2036968,Hornsby Group 5
2036981,Northern Beaches Group 3
2036984,Northern Beaches Group 4
2037030,Lake George Duty
2037031,Lake George Duty
2037033,Lake George Duty
2037053,CZCLOGRDC
2037064,CZWAUCPT
2037142,Kariong P
2037191,CHIFLEY LITHGOW COMMAND DELTA
2037238,Kulnura Cat 9
2037242,GREATER SYDNEY MITIGATION 17 INDIA
2037243,NORTH EAST MITIGATION 17 ECHO
2037245,N/A
2037256,TINONEE PORTABLE #1
2037258,Matcham Station
2037266,North Arm Cove Cat 1
2037269,SB FCC PTBL Cat 13
2037274,Medowie Station
2037275,Firecoms - Lower Hunter
2037281,Wadalba Station
2037313,Winmalee P
2037322,Charmhaven Cat 1
2037356,SOUTHERN HIGHLANDS COMMAND NOVEMBER
2037357,Terry Hills P
2037358,NORTHERN BEACHES COMMAND MIKE
2037360,Northern Beaches Group 1
2037378,Helitak 205
2037396,CHIFLEY LITHGOW COMMAND DELTA
2037404,Namoi Gwydir Duty
2037407,HUNTER VALLEY BULK WATER ALPHA
2037410,Kellyville Support
2037440,WINDEYER Cat 7 ALPHA
2037544,Patonga
2037545,Yarramalong Station
2037546,Central Coast HQ 1 Delta
2037640,Southern Tablelands Duty
2037786,
2037787,
2037817,RED HILL PORTABLE
2037818,SOLITARY PORTABLE
2037843,
2037868,HILLGROVE PORTABLE
2037874,N/A
2037954,
2037968,CLDG2P
2037976,Clops22 Port A
2037992,N/A
2038019,Mid Lachlan FCC 12
2038046,Terry Hills PC
2038080,WESTERN PORTABLE 2
2038230,N/A
2038236,
2038237,N/A
2038248,
2038260,
2038267,Mitigation South Western
2038338,MID LACHLAN COMMAND FOXTROT
2038340,Chifley Lithgow Command Kilo
2038349,NORTH WEST COMMAND LIMA
2038353,FNC COMMAND DELTA
2038361,ILLAWARRA COMMAND LIMA
2038363,MID COAST GROUP 3-1
2038369,SOUTHERN HIGHLANDS COMMAND NOVEMBER
2038389,Lower Hunter Duty
2038397,Helitak 223
2038411,N/A
2038438,N/A
2038481,N/A
2038482,N/A
2038483,N/A
2038593,
2038595,N/A
2038599,N/A
2038611,N/A
2038622,
2038624,
2038625,N/A
2038721,Richmond Base
2038743,Fire Comms - StateOps
2038780,HeliTac 204
2038783,HeliTac 203
2038907,Lake George Duty Officer
2038924,Chifley Lithgow Command Delta
2038926,Central Coast Duty
2038960,Yarramalong Cat 9
2038970,LAKE GEORGE PC GOLF
2038971,LAKE GEORGE COMMAND HOTEL
2038972,MACARTHUR COMMAND ECHO
2038974,Carwoola Cat 1
2038976,Lake George PC Alpha
2038979,Lake George Bus Alpha
2038983,LAKE GEORGE COMMAND HOTEL
